title,f_name,url
"Black Wings Beating: The Skybound Saga, Book 1",black-wings-beating-the-skybound-saga-book-1,https://www.commonsensemedia.org/book-reviews/black-wings-beating-the-skybound-saga-book-1
I Am Princess X,i-am-princess-x,https://www.commonsensemedia.org/book-reviews/i-am-princess-x
Deadly Design,deadly-design,https://www.commonsensemedia.org/book-reviews/deadly-design
The Leveller,the-leveller,https://www.commonsensemedia.org/book-reviews/the-leveller
Because You'll Never Meet Me,because-youll-never-meet-me,https://www.commonsensemedia.org/book-reviews/because-youll-never-meet-me
Emmy & Oliver,emmy-oliver,https://www.commonsensemedia.org/book-reviews/emmy-oliver
Space Taxi: Water Planet Rescue,space-taxi-water-planet-rescue,https://www.commonsensemedia.org/book-reviews/space-taxi-water-planet-rescue
Between Us and the Moon,between-us-and-the-moon,https://www.commonsensemedia.org/book-reviews/between-us-and-the-moon
"Zeus: King of the Gods: Olympians, Book 1",zeus-king-of-the-gods-olympians-book-1,https://www.commonsensemedia.org/book-reviews/zeus-king-of-the-gods-olympians-book-1
The Improbable Theory of Ana & Zak,the-improbable-theory-of-ana-zak,https://www.commonsensemedia.org/book-reviews/the-improbable-theory-of-ana-zak
From the Notebooks of a Middle School Princess,from-the-notebooks-of-a-middle-school-princess,https://www.commonsensemedia.org/book-reviews/from-the-notebooks-of-a-middle-school-princess
Middle School: Just My Rotten Luck,middle-school-just-my-rotten-luck,https://www.commonsensemedia.org/book-reviews/middle-school-just-my-rotten-luck
Ruby on the Outside,ruby-on-the-outside,https://www.commonsensemedia.org/book-reviews/ruby-on-the-outside
The Question of Miracles,the-question-of-miracles,https://www.commonsensemedia.org/book-reviews/the-question-of-miracles
Roller Girl,roller-girl,https://www.commonsensemedia.org/book-reviews/roller-girl
Pieces and Players,pieces-and-players,https://www.commonsensemedia.org/book-reviews/pieces-and-players
Billy's Booger,billys-booger,https://www.commonsensemedia.org/book-reviews/billys-booger
Your Baby's First Word Will Be DADA,your-babys-first-word-will-be-dada,https://www.commonsensemedia.org/book-reviews/your-babys-first-word-will-be-dada
"The Orphan Army: The Nightsiders, Book 1",the-orphan-army-the-nightsiders-book-1,https://www.commonsensemedia.org/book-reviews/the-orphan-army-the-nightsiders-book-1
"Until the Beginning: After the End, Book 2",until-the-beginning-after-the-end-book-2,https://www.commonsensemedia.org/book-reviews/until-the-beginning-after-the-end-book-2
Kissing in America,kissing-in-america,https://www.commonsensemedia.org/book-reviews/kissing-in-america
All Summer Long,all-summer-long,https://www.commonsensemedia.org/book-reviews/all-summer-long
"Rad Girls Can: Stories of Bold, Brave, and Brilliant Young Women",rad-girls-can-stories-of-bold-brave-and-brilliant-young-women,https://www.commonsensemedia.org/book-reviews/rad-girls-can-stories-of-bold-brave-and-brilliant-young-women
"The Darkest Minds, Book 1",the-darkest-minds-book-1,https://www.commonsensemedia.org/book-reviews/the-darkest-minds-book-1
Be Prepared,be-prepared,https://www.commonsensemedia.org/book-reviews/be-prepared
The Adventure Zone: Here There Be Gerblins,the-adventure-zone-here-there-be-gerblins,https://www.commonsensemedia.org/book-reviews/the-adventure-zone-here-there-be-gerblins
Save the Date,save-the-date,https://www.commonsensemedia.org/book-reviews/save-the-date
Little Skeletons / Esqueletitos: Countdown to Midnight,little-skeletons-esqueletitos-countdown-to-midnight,https://www.commonsensemedia.org/book-reviews/little-skeletons-esqueletitos-countdown-to-midnight
Llama Llama Loves to Read,llama-llama-loves-to-read,https://www.commonsensemedia.org/book-reviews/llama-llama-loves-to-read
The Language of Spells,the-language-of-spells,https://www.commonsensemedia.org/book-reviews/the-language-of-spells
"The Brink of Darkness: The Edge of Everything, Book 2",the-brink-of-darkness-the-edge-of-everything-book-2,https://www.commonsensemedia.org/book-reviews/the-brink-of-darkness-the-edge-of-everything-book-2
"Bright We Burn: And I Darken, Book 3",bright-we-burn-and-i-darken-book-3,https://www.commonsensemedia.org/book-reviews/bright-we-burn-and-i-darken-book-3
Dear Rachel Maddow,dear-rachel-maddow,https://www.commonsensemedia.org/book-reviews/dear-rachel-maddow
Otis and Will Discover the Deep: The Record-Setting Dive of the Bathysphere,otis-and-will-discover-the-deep-the-record-setting-dive-of-the-bathysphere,https://www.commonsensemedia.org/book-reviews/otis-and-will-discover-the-deep-the-record-setting-dive-of-the-bathysphere
Monday's Not Coming,mondays-not-coming,https://www.commonsensemedia.org/book-reviews/mondays-not-coming
The Handsome Girl & Her Beautiful Boy,the-handsome-girl-her-beautiful-boy,https://www.commonsensemedia.org/book-reviews/the-handsome-girl-her-beautiful-boy
Secret Sisters of the Salty Sea,secret-sisters-of-the-salty-sea,https://www.commonsensemedia.org/book-reviews/secret-sisters-of-the-salty-sea
Jazz Owls: A Novel of the Zoot Suit Riots,jazz-owls-a-novel-of-the-zoot-suit-riots,https://www.commonsensemedia.org/book-reviews/jazz-owls-a-novel-of-the-zoot-suit-riots
"Al Capone Throws Me a Curve: A Tale from Alcatraz, Book 4",al-capone-throws-me-a-curve-a-tale-from-alcatraz-book-4,https://www.commonsensemedia.org/book-reviews/al-capone-throws-me-a-curve-a-tale-from-alcatraz-book-4
Not So Normal Norbert,not-so-normal-norbert,https://www.commonsensemedia.org/book-reviews/not-so-normal-norbert
"Guardians of the Taiga: Wild Rescuers, Book 1",guardians-of-the-taiga-wild-rescuers-book-1,https://www.commonsensemedia.org/book-reviews/guardians-of-the-taiga-wild-rescuers-book-1
Mama Says,mama-says,https://www.commonsensemedia.org/book-reviews/mama-says
The One,the-one,https://www.commonsensemedia.org/book-reviews/the-one
"100 Cupboards: The 100 Cupboards, Book 1",100-cupboards-the-100-cupboards-book-1,https://www.commonsensemedia.org/book-reviews/100-cupboards-the-100-cupboards-book-1
Skeleton Creek,skeleton-creek,https://www.commonsensemedia.org/book-reviews/skeleton-creek
A Finder's Magic,a-finders-magic,https://www.commonsensemedia.org/book-reviews/a-finders-magic
Tough Chicks,tough-chicks,https://www.commonsensemedia.org/book-reviews/tough-chicks
The Odd Egg,the-odd-egg,https://www.commonsensemedia.org/book-reviews/the-odd-egg
Tales from Outer Suburbia,tales-from-outer-suburbia,https://www.commonsensemedia.org/book-reviews/tales-from-outer-suburbia
"The Way of the Warrior: Young Samurai, Book 1",the-way-of-the-warrior-young-samurai-book-1,https://www.commonsensemedia.org/book-reviews/the-way-of-the-warrior-young-samurai-book-1
Chicken Cheeks,chicken-cheeks,https://www.commonsensemedia.org/book-reviews/chicken-cheeks
Sophomore Switch,sophomore-switch,https://www.commonsensemedia.org/book-reviews/sophomore-switch
Almost Astronauts: 13 Women Who Dared to Dream,almost-astronauts-13-women-who-dared-to-dream,https://www.commonsensemedia.org/book-reviews/almost-astronauts-13-women-who-dared-to-dream
Weedflower,weedflower,https://www.commonsensemedia.org/book-reviews/weedflower
Secret Keeper,secret-keeper,https://www.commonsensemedia.org/book-reviews/secret-keeper
Cat,cat,https://www.commonsensemedia.org/book-reviews/cat
Willoughby and the Lion,willoughby-and-the-lion,https://www.commonsensemedia.org/book-reviews/willoughby-and-the-lion
"Deeper: Tunnels Series, Book 2",deeper-tunnels-series-book-2,https://www.commonsensemedia.org/book-reviews/deeper-tunnels-series-book-2
A Penguin Story,a-penguin-story,https://www.commonsensemedia.org/book-reviews/a-penguin-story
"Tunnels: Tunnels Series, Book 1",tunnels-tunnels-series-book-1,https://www.commonsensemedia.org/book-reviews/tunnels-tunnels-series-book-1
Seer of Shadows,seer-of-shadows,https://www.commonsensemedia.org/book-reviews/seer-of-shadows
Nanny McPhee: The Collected Tales of Nurse Matilda,nanny-mcphee-the-collected-tales-of-nurse-matilda,https://www.commonsensemedia.org/book-reviews/nanny-mcphee-the-collected-tales-of-nurse-matilda
"Afternoon on the Amazon: Magic Tree House, Book 6",afternoon-on-the-amazon-magic-tree-house-book-6,https://www.commonsensemedia.org/book-reviews/afternoon-on-the-amazon-magic-tree-house-book-6
The Wright 3,the-wright-3,https://www.commonsensemedia.org/book-reviews/the-wright-3
"Dinosaurs Before Dark: Magic Tree House, Book 1",dinosaurs-before-dark-magic-tree-house-book-1,https://www.commonsensemedia.org/book-reviews/dinosaurs-before-dark-magic-tree-house-book-1
"Knight at Dawn: Magic Tree House, Book 2",knight-at-dawn-magic-tree-house-book-2,https://www.commonsensemedia.org/book-reviews/knight-at-dawn-magic-tree-house-book-2
The Adventures of Vin Fiz,the-adventures-of-vin-fiz,https://www.commonsensemedia.org/book-reviews/the-adventures-of-vin-fiz
The Book Thief,the-book-thief,https://www.commonsensemedia.org/book-reviews/the-book-thief
"The Hello, Goodbye Window",the-hello-goodbye-window,https://www.commonsensemedia.org/book-reviews/the-hello-goodbye-window
"Mummies in the Morning: Magic Tree House, Book 3",mummies-in-the-morning-magic-tree-house-book-3,https://www.commonsensemedia.org/book-reviews/mummies-in-the-morning-magic-tree-house-book-3
"The Merchant of Death: The Pendragon Series, Book 1",the-merchant-of-death-the-pendragon-series-book-1,https://www.commonsensemedia.org/book-reviews/the-merchant-of-death-the-pendragon-series-book-1
Rx,rx,https://www.commonsensemedia.org/book-reviews/rx
The Miraculous Journey of Edward Tulane,the-miraculous-journey-of-edward-tulane,https://www.commonsensemedia.org/book-reviews/the-miraculous-journey-of-edward-tulane
"Mercy Watson to the Rescue: Mercy Watson, Book 1",mercy-watson-to-the-rescue-mercy-watson-book-1,https://www.commonsensemedia.org/book-reviews/mercy-watson-to-the-rescue-mercy-watson-book-1
Duck & Goose,duck-goose,https://www.commonsensemedia.org/book-reviews/duck-goose
Show Way,show-way,https://www.commonsensemedia.org/book-reviews/show-way
The Trouble with Tink,the-trouble-with-tink,https://www.commonsensemedia.org/book-reviews/the-trouble-with-tink
Boy Kills Man,boy-kills-man,https://www.commonsensemedia.org/book-reviews/boy-kills-man
I Am the Messenger,i-am-the-messenger,https://www.commonsensemedia.org/book-reviews/i-am-the-messenger
Owen & Mzee,owen-mzee,https://www.commonsensemedia.org/book-reviews/owen-mzee
Criss Cross,criss-cross,https://www.commonsensemedia.org/book-reviews/criss-cross
The Rest of the Story,the-rest-of-the-story,https://www.commonsensemedia.org/book-reviews/the-rest-of-the-story
Testimony from Your Perfect Girl,testimony-from-your-perfect-girl,https://www.commonsensemedia.org/book-reviews/testimony-from-your-perfect-girl
Lambslide,lambslide,https://www.commonsensemedia.org/book-reviews/lambslide
Ghosts of the Shadow Market,ghosts-of-the-shadow-market,https://www.commonsensemedia.org/book-reviews/ghosts-of-the-shadow-market
You Made Me a Dad,you-made-me-a-dad,https://www.commonsensemedia.org/book-reviews/you-made-me-a-dad
How to Read a Book,how-to-read-a-book,https://www.commonsensemedia.org/book-reviews/how-to-read-a-book
Jaclyn Hyde,jaclyn-hyde,https://www.commonsensemedia.org/book-reviews/jaclyn-hyde
Hair Love,hair-love,https://www.commonsensemedia.org/book-reviews/hair-love
The Someone New,the-someone-new,https://www.commonsensemedia.org/book-reviews/the-someone-new
My Shoes and I: Crossing Three Borders / Mis Zapatos y Yo: Cruzando Tres Fronteras,my-shoes-and-i-crossing-three-borders-mis-zapatos-y-yo-cruzando-tres-fronteras,https://www.commonsensemedia.org/book-reviews/my-shoes-and-i-crossing-three-borders-mis-zapatos-y-yo-cruzando-tres-fronteras
The Nowhere Girls,the-nowhere-girls,https://www.commonsensemedia.org/book-reviews/the-nowhere-girls
Don't Touch My Hair!,dont-touch-my-hair,https://www.commonsensemedia.org/book-reviews/dont-touch-my-hair
"Thank You, Omu!",thank-you-omu,https://www.commonsensemedia.org/book-reviews/thank-you-omu
Let Me Hear a Rhyme,let-me-hear-a-rhyme,https://www.commonsensemedia.org/book-reviews/let-me-hear-a-rhyme
"We Hunt the Flame: Sands of Arawiya, Book 1",we-hunt-the-flame-sands-of-arawiya-book-1,https://www.commonsensemedia.org/book-reviews/we-hunt-the-flame-sands-of-arawiya-book-1
Broken Throne:  A Red Queen Collection,broken-throne-a-red-queen-collection,https://www.commonsensemedia.org/book-reviews/broken-throne-a-red-queen-collection
"Just Jaime: Emmie & Friends, Book 3",just-jaime-emmie-friends-book-3,https://www.commonsensemedia.org/book-reviews/just-jaime-emmie-friends-book-3
Aurora Rising,aurora-rising,https://www.commonsensemedia.org/book-reviews/aurora-rising
"The Missing of Clairedelune: The Mirror Visitor Quartet, Book 2",the-missing-of-clairedelune-the-mirror-visitor-quartet-book-2,https://www.commonsensemedia.org/book-reviews/the-missing-of-clairedelune-the-mirror-visitor-quartet-book-2
Girl Gone Viral,girl-gone-viral,https://www.commonsensemedia.org/book-reviews/girl-gone-viral
"Cold Cereal: The Cold Cereal Saga, Book 1",cold-cereal-the-cold-cereal-saga-book-1,https://www.commonsensemedia.org/book-reviews/cold-cereal-the-cold-cereal-saga-book-1
Beneath a Meth Moon,beneath-a-meth-moon,https://www.commonsensemedia.org/book-reviews/beneath-a-meth-moon
Just Because You're Mine,just-because-youre-mine,https://www.commonsensemedia.org/book-reviews/just-because-youre-mine
Where Things Come Back,where-things-come-back,https://www.commonsensemedia.org/book-reviews/where-things-come-back
Pendragon series,pendragon-series,https://www.commonsensemedia.org/book-reviews/pendragon-series
Two Truths and a Lie,two-truths-and-a-lie,https://www.commonsensemedia.org/book-reviews/two-truths-and-a-lie
Question Boy Meets Little Miss Know-It-All,question-boy-meets-little-miss-know-it-all,https://www.commonsensemedia.org/book-reviews/question-boy-meets-little-miss-know-it-all
"Somebody, Please Tell Me Who I Am",somebody-please-tell-me-who-i-am,https://www.commonsensemedia.org/book-reviews/somebody-please-tell-me-who-i-am
Kindred Souls,kindred-souls,https://www.commonsensemedia.org/book-reviews/kindred-souls
Best Shot in the West: The Adventures of Nat Love,best-shot-in-the-west-the-adventures-of-nat-love,https://www.commonsensemedia.org/book-reviews/best-shot-in-the-west-the-adventures-of-nat-love
Dead to You,dead-to-you,https://www.commonsensemedia.org/book-reviews/dead-to-you
Freckleface Strawberry,freckleface-strawberry,https://www.commonsensemedia.org/book-reviews/freckleface-strawberry
Earwig and the Witch,earwig-and-the-witch,https://www.commonsensemedia.org/book-reviews/earwig-and-the-witch
Jazz Age Josephine,jazz-age-josephine,https://www.commonsensemedia.org/book-reviews/jazz-age-josephine
In Darkness,in-darkness,https://www.commonsensemedia.org/book-reviews/in-darkness
Kim,kim,https://www.commonsensemedia.org/book-reviews/kim
There Is No Dog,there-is-no-dog,https://www.commonsensemedia.org/book-reviews/there-is-no-dog
Under the Never Sky,under-the-never-sky,https://www.commonsensemedia.org/book-reviews/under-the-never-sky
Breaking Stalin's Nose,breaking-stalins-nose,https://www.commonsensemedia.org/book-reviews/breaking-stalins-nose
A Giant Crush,a-giant-crush,https://www.commonsensemedia.org/book-reviews/a-giant-crush
Under a Painted Sky,under-a-painted-sky,https://www.commonsensemedia.org/book-reviews/under-a-painted-sky
Wish Girl,wish-girl,https://www.commonsensemedia.org/book-reviews/wish-girl
"Shadow Scale: Seraphina, Book 2",shadow-scale-seraphina-book-2,https://www.commonsensemedia.org/book-reviews/shadow-scale-seraphina-book-2
Written in the Stars,written-in-the-stars,https://www.commonsensemedia.org/book-reviews/written-in-the-stars
Blackbird Fly,blackbird-fly,https://www.commonsensemedia.org/book-reviews/blackbird-fly
"The Haunting of Sunshine Girl, Book 1",the-haunting-of-sunshine-girl-book-1,https://www.commonsensemedia.org/book-reviews/the-haunting-of-sunshine-girl-book-1
The Kidney Hypothetical: Or How to Ruin Your Life in Seven Days,the-kidney-hypothetical-or-how-to-ruin-your-life-in-seven-days,https://www.commonsensemedia.org/book-reviews/the-kidney-hypothetical-or-how-to-ruin-your-life-in-seven-days
